Card,Block,Category/Count,Games,Win Rate,Play Rate,Weighted Play Rate,Weighted Inclusion Rate
"•Pippin's Dagger",Movie Block (PC),1,7,0.5714,0.0063,Unknown,0.19
"•Pippin's Dagger",Movie Block (PC),Any,7,0.5714,0.0063,Unknown,0.19
"•Pippin's Dagger",All Blocks (PC),Any,7,0.5714,0.0035,Unknown,0.28
"Surging Up",Movie Block (PC),1,10,0.6000,0.0089,Unknown,0.28
"Surging Up",Movie Block (PC),2,1,0.0000,0.0009,Unknown,0.03
"Surging Up",Movie Block (PC),Any,11,0.5455,0.0098,Unknown,0.30
"Surging Up",Expanded (PC),1,1,0.0000,0.0054,Unknown,0.17
"Surging Up",Expanded (PC),Any,1,0.0000,0.0054,Unknown,0.17
"Surging Up",All Blocks (PC),Any,12,0.5000,0.0059,Unknown,0.48
"New Fear",Movie Block (PC),1,1,0.0000,0.0009,Unknown,0.03
"New Fear",Movie Block (PC),Any,1,0.0000,0.0009,Unknown,0.03
"New Fear",Expanded (PC),1,1,1.0000,0.0054,Unknown,0.17
"New Fear",Expanded (PC),Any,1,1.0000,0.0054,Unknown,0.17
"New Fear",All Blocks (PC),Any,2,0.5000,0.0010,Unknown,0.08
"Hard Choice",Movie Block (PC),2,3,0.0000,0.0027,Unknown,0.08
"Hard Choice",Movie Block (PC),3,8,0.3750,0.0071,Unknown,0.22
"Hard Choice",Movie Block (PC),4,2,1.0000,0.0018,Unknown,0.06
"Hard Choice",Movie Block (PC),Any,13,0.3846,0.0116,Unknown,0.36
"Hard Choice",Expanded (PC),1,4,0.2500,0.0217,Unknown,0.66
"Hard Choice",Expanded (PC),2,3,0.6667,0.0163,Unknown,0.50
"Hard Choice",Expanded (PC),3,1,1.0000,0.0054,Unknown,0.17
"Hard Choice",Expanded (PC),Any,8,0.5000,0.0435,Unknown,1.32
"Hard Choice",All Blocks (PC),Any,21,0.4286,0.0104,Unknown,0.83
"•Merry, From O'er the Brandywine",Movie Block (PC),1,25,0.4400,0.0223,Unknown,0.69
"•Merry, From O'er the Brandywine",Movie Block (PC),Any,25,0.4400,0.0223,Unknown,0.69
"•Merry, From O'er the Brandywine",Fellowship Block (PC),1,7,0.4286,0.0097,Unknown,0.13
"•Merry, From O'er the Brandywine",Fellowship Block (PC),Any,7,0.4286,0.0097,Unknown,0.13
"•Merry, From O'er the Brandywine",Expanded (PC),1,4,0.2500,0.0217,Unknown,0.66
"•Merry, From O'er the Brandywine",Expanded (PC),Any,4,0.2500,0.0217,Unknown,0.66
"•Merry, From O'er the Brandywine",All Blocks (PC),Any,36,0.4167,0.0178,Unknown,1.43
"•Pippin's Armor",Movie Block (PC),1,1,0.0000,0.0009,Unknown,0.03
"•Pippin's Armor",Movie Block (PC),Any,1,0.0000,0.0009,Unknown,0.03
"•Pippin's Armor",All Blocks (PC),Any,1,0.0000,0.0005,Unknown,0.04
"•Heavy Axeman",Movie Block (PC),2,1,0.0000,0.0009,Unknown,0.03
"•Heavy Axeman",Movie Block (PC),Any,1,0.0000,0.0009,Unknown,0.03
"•Heavy Axeman",All Blocks (PC),Any,1,0.0000,0.0005,Unknown,0.04
"•A Talent for Not Being Seen",Movie Block (PC),1,8,0.3750,0.0071,Unknown,0.22
"•A Talent for Not Being Seen",Movie Block (PC),2,52,0.5385,0.0464,Unknown,1.44
"•A Talent for Not Being Seen",Movie Block (PC),3,7,0.4286,0.0063,Unknown,0.19
"•A Talent for Not Being Seen",Movie Block (PC),Any,67,0.5075,0.0598,Unknown,1.85
"•A Talent for Not Being Seen",Fellowship Block (PC),1,39,0.6154,0.0539,Unknown,0.71
"•A Talent for Not Being Seen",Fellowship Block (PC),2,12,0.5000,0.0166,Unknown,0.22
"•A Talent for Not Being Seen",Fellowship Block (PC),3,1,0.0000,0.0014,Unknown,0.02
"•A Talent for Not Being Seen",Fellowship Block (PC),Any,52,0.5769,0.0718,Unknown,0.95
"•A Talent for Not Being Seen",Expanded (PC),1,5,0.4000,0.0272,Unknown,0.83
"•A Talent for Not Being Seen",Expanded (PC),2,4,0.0000,0.0217,Unknown,0.66
"•A Talent for Not Being Seen",Expanded (PC),Any,9,0.2222,0.0489,Unknown,1.49
"•A Talent for Not Being Seen",All Blocks (PC),Any,128,0.5156,0.0631,Unknown,5.07
"Brace of Coneys",Movie Block (PC),2,1,0.0000,0.0009,Unknown,0.03
"Brace of Coneys",Movie Block (PC),3,4,0.0000,0.0036,Unknown,0.11
"Brace of Coneys",Movie Block (PC),4,11,0.3636,0.0098,Unknown,0.30
"Brace of Coneys",Movie Block (PC),Any,16,0.2500,0.0143,Unknown,0.44
"Brace of Coneys",Expanded (PC),1,1,0.0000,0.0054,Unknown,0.17
"Brace of Coneys",Expanded (PC),2,13,0.5385,0.0707,Unknown,2.15
"Brace of Coneys",Expanded (PC),4,3,0.3333,0.0163,Unknown,0.50
"Brace of Coneys",Expanded (PC),Any,17,0.4706,0.0924,Unknown,2.81
"Brace of Coneys",All Blocks (PC),Any,33,0.3636,0.0163,Unknown,1.31
"•Under Foot",Movie Block (PC),1,1,0.0000,0.0009,Unknown,0.03
"•Under Foot",Movie Block (PC),3,1,0.0000,0.0009,Unknown,0.03
"•Under Foot",Movie Block (PC),4,2,0.0000,0.0018,Unknown,0.06
"•Under Foot",Movie Block (PC),Any,4,0.0000,0.0036,Unknown,0.11
"•Under Foot",Expanded (PC),1,2,0.5000,0.0109,Unknown,0.33
"•Under Foot",Expanded (PC),Any,2,0.5000,0.0109,Unknown,0.33
"•Under Foot",All Blocks (PC),Any,6,0.1667,0.0030,Unknown,0.24
"Trust",Movie Block (PC),1,1,0.0000,0.0009,Unknown,0.03
"Trust",Movie Block (PC),2,3,0.6667,0.0027,Unknown,0.08
"Trust",Movie Block (PC),Any,4,0.5000,0.0036,Unknown,0.11
"Trust",All Blocks (PC),Any,4,0.5000,0.0020,Unknown,0.16
"•Elrond, Keeper of Vilya",Movie Block (PC),2,16,0.5000,0.0143,Unknown,0.44
"•Elrond, Keeper of Vilya",Movie Block (PC),3,1,0.0000,0.0009,Unknown,0.03
"•Elrond, Keeper of Vilya",Movie Block (PC),Any,17,0.4706,0.0152,Unknown,0.47
"•Elrond, Keeper of Vilya",All Blocks (PC),Any,17,0.4706,0.0084,Unknown,0.67
"Master of Healing",Movie Block (PC),2,1,0.0000,0.0009,Unknown,0.03
"Master of Healing",Movie Block (PC),Any,1,0.0000,0.0009,Unknown,0.03
"Master of Healing",All Blocks (PC),Any,1,0.0000,0.0005,Unknown,0.04
"Easterling Berserker",Movie Block (PC),4,1,0.0000,0.0009,Unknown,0.03
"Easterling Berserker",Movie Block (PC),Any,1,0.0000,0.0009,Unknown,0.03
"Easterling Berserker",All Blocks (PC),Any,1,0.0000,0.0005,Unknown,0.04
"Far Harad Mercenaries",Movie Block (PC),1,1,0.0000,0.0009,Unknown,0.03
"Far Harad Mercenaries",Movie Block (PC),2,1,0.0000,0.0009,Unknown,0.03
"Far Harad Mercenaries",Movie Block (PC),Any,2,0.0000,0.0018,Unknown,0.06
"Far Harad Mercenaries",All Blocks (PC),Any,2,0.0000,0.0010,Unknown,0.08
"These Are My People",Movie Block (PC),1,1,0.0000,0.0009,Unknown,0.03
"These Are My People",Movie Block (PC),2,1,0.0000,0.0009,Unknown,0.03
"These Are My People",Movie Block (PC),Any,2,0.0000,0.0018,Unknown,0.06
"These Are My People",All Blocks (PC),Any,2,0.0000,0.0010,Unknown,0.08
"Easterling Veteran",Movie Block (PC),2,1,0.0000,0.0009,Unknown,0.03
"Easterling Veteran",Movie Block (PC),Any,1,0.0000,0.0009,Unknown,0.03
"Easterling Veteran",All Blocks (PC),Any,1,0.0000,0.0005,Unknown,0.04
"Easterling Axeman",Movie Block (PC),2,12,0.4167,0.0107,Unknown,0.33
"Easterling Axeman",Movie Block (PC),3,1,1.0000,0.0009,Unknown,0.03
"Easterling Axeman",Movie Block (PC),4,1,0.0000,0.0009,Unknown,0.03
"Easterling Axeman",Movie Block (PC),Any,14,0.4286,0.0125,Unknown,0.39
"Easterling Axeman",Expanded (PC),2,3,0.3333,0.0163,Unknown,0.50
"Easterling Axeman",Expanded (PC),Any,3,0.3333,0.0163,Unknown,0.50
"Easterling Axeman",All Blocks (PC),Any,17,0.4118,0.0084,Unknown,0.67
"Easterling Skirmisher",Movie Block (PC),2,3,1.0000,0.0027,Unknown,0.08
"Easterling Skirmisher",Movie Block (PC),3,1,0.0000,0.0009,Unknown,0.03
"Easterling Skirmisher",Movie Block (PC),4,2,0.5000,0.0018,Unknown,0.06
"Easterling Skirmisher",Movie Block (PC),Any,6,0.6667,0.0054,Unknown,0.17
"Easterling Skirmisher",Expanded (PC),3,3,0.3333,0.0163,Unknown,0.50
"Easterling Skirmisher",Expanded (PC),4,1,1.0000,0.0054,Unknown,0.17
"Easterling Skirmisher",Expanded (PC),Any,4,0.5000,0.0217,Unknown,0.66
"Easterling Skirmisher",All Blocks (PC),Any,10,0.6000,0.0049,Unknown,0.40
"Wrath of Harad",Movie Block (PC),3,1,0.0000,0.0009,Unknown,0.03
"Wrath of Harad",Movie Block (PC),Any,1,0.0000,0.0009,Unknown,0.03
"Wrath of Harad",All Blocks (PC),Any,1,0.0000,0.0005,Unknown,0.04
"•Pippin, Mr",Movie Block (PC),1,8,0.5000,0.0071,Unknown,0.22
"•Pippin, Mr",Movie Block (PC),Any,8,0.5000,0.0071,Unknown,0.22
"•Pippin, Mr",Fellowship Block (PC),1,8,0.2500,0.0110,Unknown,0.15
"•Pippin, Mr",Fellowship Block (PC),Any,8,0.2500,0.0110,Unknown,0.15
"•Pippin, Mr",All Blocks (PC),Any,16,0.3750,0.0079,Unknown,0.63
"•Elven Rope",Movie Block (PC),1,1,0.0000,0.0009,Unknown,0.03
"•Elven Rope",Movie Block (PC),2,2,0.0000,0.0018,Unknown,0.06
"•Elven Rope",Movie Block (PC),Any,3,0.0000,0.0027,Unknown,0.08
"•Elven Rope",Expanded (PC),1,1,0.0000,0.0054,Unknown,0.17
"•Elven Rope",Expanded (PC),Any,1,0.0000,0.0054,Unknown,0.17
"•Elven Rope",All Blocks (PC),Any,4,0.0000,0.0020,Unknown,0.16
"Valor",Movie Block (PC),1,2,0.0000,0.0018,Unknown,0.06
"Valor",Movie Block (PC),2,1,0.0000,0.0009,Unknown,0.03
"Valor",Movie Block (PC),3,13,0.4615,0.0116,Unknown,0.36
"Valor",Movie Block (PC),4,15,0.5333,0.0134,Unknown,0.41
"Valor",Movie Block (PC),Any,31,0.4516,0.0277,Unknown,0.86
"Valor",Expanded (PC),4,3,0.6667,0.0163,Unknown,0.50
"Valor",Expanded (PC),Any,3,0.6667,0.0163,Unknown,0.50
"Valor",All Blocks (PC),Any,34,0.4706,0.0168,Unknown,1.35
"•Merry's Dagger",Movie Block (PC),1,8,0.6250,0.0071,Unknown,0.22
"•Merry's Dagger",Movie Block (PC),Any,8,0.6250,0.0071,Unknown,0.22
"•Merry's Dagger",Expanded (PC),1,2,0.5000,0.0109,Unknown,0.33
"•Merry's Dagger",Expanded (PC),Any,2,0.5000,0.0109,Unknown,0.33
"•Merry's Dagger",All Blocks (PC),Any,10,0.6000,0.0049,Unknown,0.40
"•Knife of the Galadhrim",Movie Block (PC),1,15,0.4000,0.0134,Unknown,0.41
"•Knife of the Galadhrim",Movie Block (PC),2,18,0.3889,0.0161,Unknown,0.50
"•Knife of the Galadhrim",Movie Block (PC),Any,33,0.3939,0.0295,Unknown,0.91
"•Knife of the Galadhrim",Expanded (PC),1,2,0.0000,0.0109,Unknown,0.33
"•Knife of the Galadhrim",Expanded (PC),Any,2,0.0000,0.0109,Unknown,0.33
"•Knife of the Galadhrim",All Blocks (PC),Any,35,0.3714,0.0173,Unknown,1.39
"Mallorn-trees",Movie Block (PC),1,1,0.0000,0.0009,Unknown,0.03
"Mallorn-trees",Movie Block (PC),Any,1,0.0000,0.0009,Unknown,0.03
"Mallorn-trees",All Blocks (PC),Any,1,0.0000,0.0005,Unknown,0.04
"•Strength of Arms",Movie Block (PC),1,2,0.5000,0.0018,Unknown,0.06
"•Strength of Arms",Movie Block (PC),2,3,0.6667,0.0027,Unknown,0.08
"•Strength of Arms",Movie Block (PC),Any,5,0.6000,0.0045,Unknown,0.14
"•Strength of Arms",Expanded (PC),1,1,0.0000,0.0054,Unknown,0.17
"•Strength of Arms",Expanded (PC),2,2,0.5000,0.0109,Unknown,0.33
"•Strength of Arms",Expanded (PC),Any,3,0.3333,0.0163,Unknown,0.50
"•Strength of Arms",All Blocks (PC),Any,8,0.5000,0.0039,Unknown,0.32
"Arwen's Fate",Movie Block (PC),2,1,0.0000,0.0009,Unknown,0.03
"Arwen's Fate",Movie Block (PC),Any,1,0.0000,0.0009,Unknown,0.03
"Arwen's Fate",All Blocks (PC),Any,1,0.0000,0.0005,Unknown,0.04
"The Number Must Be Few",Movie Block (PC),1,2,0.5000,0.0018,Unknown,0.06
"The Number Must Be Few",Movie Block (PC),2,6,0.3333,0.0054,Unknown,0.17
"The Number Must Be Few",Movie Block (PC),Any,8,0.3750,0.0071,Unknown,0.22
"The Number Must Be Few",Expanded (PC),1,1,0.0000,0.0054,Unknown,0.17
"The Number Must Be Few",Expanded (PC),2,3,0.0000,0.0163,Unknown,0.50
"The Number Must Be Few",Expanded (PC),Any,4,0.0000,0.0217,Unknown,0.66
"The Number Must Be Few",All Blocks (PC),Any,12,0.2500,0.0059,Unknown,0.48
"•Grima, Chief Counselor",Movie Block (PC),1,50,0.4200,0.0446,Unknown,1.38
"•Grima, Chief Counselor",Movie Block (PC),2,6,0.6667,0.0054,Unknown,0.17
"•Grima, Chief Counselor",Movie Block (PC),Any,56,0.4464,0.0500,Unknown,1.55
"•Grima, Chief Counselor",All Blocks (PC),Any,56,0.4464,0.0276,Unknown,2.22
"Rohirrim Road",Movie Block (PC),Site,79,0.3797,0.0705,3.03,3.03
"Rohirrim Road",All Blocks (PC),Site,79,0.3797,0.0390,7.22,7.22
"Osgiliath Crossing",Movie Block (PC),Site,358,0.4553,0.3196,13.72,13.72
"Osgiliath Crossing",All Blocks (PC),Site,358,0.4553,0.1765,32.69,32.69
"Southron Veterans",Movie Block (PC),1,8,0.7500,0.0071,Unknown,0.22
"Southron Veterans",Movie Block (PC),2,10,0.5000,0.0089,Unknown,0.28
"Southron Veterans",Movie Block (PC),Any,18,0.6111,0.0161,Unknown,0.50
"Southron Veterans",Expanded (PC),2,1,1.0000,0.0054,Unknown,0.17
"Southron Veterans",Expanded (PC),Any,1,1.0000,0.0054,Unknown,0.17
"Southron Veterans",All Blocks (PC),Any,19,0.6316,0.0094,Unknown,0.75
"•Bold Men and Grim",Movie Block (PC),1,9,0.5556,0.0080,Unknown,0.25
"•Bold Men and Grim",Movie Block (PC),Any,9,0.5556,0.0080,Unknown,0.25
"•Bold Men and Grim",All Blocks (PC),Any,9,0.5556,0.0044,Unknown,0.36
"Field of the Fallen",Movie Block (PC),1,11,0.5455,0.0098,Unknown,0.30
"Field of the Fallen",Movie Block (PC),2,11,0.5455,0.0098,Unknown,0.30
"Field of the Fallen",Movie Block (PC),3,1,1.0000,0.0009,Unknown,0.03
"Field of the Fallen",Movie Block (PC),4,5,0.4000,0.0045,Unknown,0.14
"Field of the Fallen",Movie Block (PC),Any,28,0.5357,0.0250,Unknown,0.77
"Field of the Fallen",Expanded (PC),1,1,1.0000,0.0054,Unknown,0.17
"Field of the Fallen",Expanded (PC),Any,1,1.0000,0.0054,Unknown,0.17
"Field of the Fallen",All Blocks (PC),Any,29,0.5517,0.0143,Unknown,1.15
"Southron Marksmen",Movie Block (PC),1,15,0.5333,0.0134,Unknown,0.41
"Southron Marksmen",Movie Block (PC),2,5,1.0000,0.0045,Unknown,0.14
"Southron Marksmen",Movie Block (PC),3,32,0.4688,0.0286,Unknown,0.88
"Southron Marksmen",Movie Block (PC),4,47,0.3617,0.0420,Unknown,1.30
"Southron Marksmen",Movie Block (PC),Any,99,0.4545,0.0884,Unknown,2.74
"Southron Marksmen",Expanded (PC),2,1,1.0000,0.0054,Unknown,0.17
"Southron Marksmen",Expanded (PC),3,1,1.0000,0.0054,Unknown,0.17
"Southron Marksmen",Expanded (PC),Any,2,1.0000,0.0109,Unknown,0.33
"Southron Marksmen",All Blocks (PC),Any,101,0.4653,0.0498,Unknown,4.00
"•Sting, Baggins Heirloom",Movie Block (PC),1,65,0.4308,0.0580,Unknown,1.80
"•Sting, Baggins Heirloom",Movie Block (PC),2,109,0.5046,0.0973,Unknown,3.01
"•Sting, Baggins Heirloom",Movie Block (PC),4,2,0.0000,0.0018,Unknown,0.06
"•Sting, Baggins Heirloom",Movie Block (PC),Any,176,0.4716,0.1571,Unknown,4.87
"•Sting, Baggins Heirloom",Expanded (PC),1,6,0.5000,0.0326,Unknown,0.99
"•Sting, Baggins Heirloom",Expanded (PC),Any,6,0.5000,0.0326,Unknown,0.99
"•Sting, Baggins Heirloom",All Blocks (PC),Any,182,0.4725,0.0897,Unknown,7.21
"Southron Leader",Movie Block (PC),1,37,0.4324,0.0330,Unknown,1.02
"Southron Leader",Movie Block (PC),2,1,1.0000,0.0009,Unknown,0.03
"Southron Leader",Movie Block (PC),Any,38,0.4474,0.0339,Unknown,1.05
"Southron Leader",Expanded (PC),4,3,0.0000,0.0163,Unknown,0.50
"Southron Leader",Expanded (PC),Any,3,0.0000,0.0163,Unknown,0.50
"Southron Leader",All Blocks (PC),Any,41,0.4146,0.0202,Unknown,1.62
"Fierce in Despair",Movie Block (PC),1,4,0.5000,0.0036,Unknown,0.11
"Fierce in Despair",Movie Block (PC),2,1,1.0000,0.0009,Unknown,0.03
"Fierce in Despair",Movie Block (PC),Any,5,0.6000,0.0045,Unknown,0.14
"Fierce in Despair",Expanded (PC),2,2,0.0000,0.0109,Unknown,0.33
"Fierce in Despair",Expanded (PC),Any,2,0.0000,0.0109,Unknown,0.33
"Fierce in Despair",All Blocks (PC),Any,7,0.4286,0.0035,Unknown,0.28
"Southron Assassin",Movie Block (PC),2,1,0.0000,0.0009,Unknown,0.03
"Southron Assassin",Movie Block (PC),Any,1,0.0000,0.0009,Unknown,0.03
"Southron Assassin",All Blocks (PC),Any,1,0.0000,0.0005,Unknown,0.04
"Mumak Chieftain",Movie Block (PC),2,8,0.5000,0.0071,Unknown,0.22
"Mumak Chieftain",Movie Block (PC),4,29,0.5517,0.0259,Unknown,0.80
"Mumak Chieftain",Movie Block (PC),Any,37,0.5405,0.0330,Unknown,1.02
"Mumak Chieftain",Expanded (PC),4,1,1.0000,0.0054,Unknown,0.17
"Mumak Chieftain",Expanded (PC),Any,1,1.0000,0.0054,Unknown,0.17
"Mumak Chieftain",All Blocks (PC),Any,38,0.5526,0.0187,Unknown,1.50
"High Vantage",Movie Block (PC),1,4,0.5000,0.0036,Unknown,0.11
"High Vantage",Movie Block (PC),2,10,0.6000,0.0089,Unknown,0.28
"High Vantage",Movie Block (PC),4,2,0.5000,0.0018,Unknown,0.06
"High Vantage",Movie Block (PC),Any,16,0.5625,0.0143,Unknown,0.44
"High Vantage",Expanded (PC),1,1,1.0000,0.0054,Unknown,0.17
"High Vantage",Expanded (PC),2,2,0.0000,0.0109,Unknown,0.33
"High Vantage",Expanded (PC),Any,3,0.3333,0.0163,Unknown,0.50
"High Vantage",All Blocks (PC),Any,19,0.5263,0.0094,Unknown,0.75
"Rallying Call",Movie Block (PC),1,23,0.5652,0.0205,Unknown,0.64
"Rallying Call",Movie Block (PC),2,59,0.4068,0.0527,Unknown,1.63
"Rallying Call",Movie Block (PC),3,4,0.2500,0.0036,Unknown,0.11
"Rallying Call",Movie Block (PC),4,2,0.5000,0.0018,Unknown,0.06
"Rallying Call",Movie Block (PC),Any,88,0.4432,0.0786,Unknown,2.43
"Rallying Call",Expanded (PC),1,1,1.0000,0.0054,Unknown,0.17
"Rallying Call",Expanded (PC),2,2,0.5000,0.0109,Unknown,0.33
"Rallying Call",Expanded (PC),3,2,0.0000,0.0109,Unknown,0.33
"Rallying Call",Expanded (PC),Any,5,0.4000,0.0272,Unknown,0.83
"Rallying Call",All Blocks (PC),Any,93,0.4409,0.0459,Unknown,3.68
"Quelled",Movie Block (PC),1,5,0.4000,0.0045,Unknown,0.14
"Quelled",Movie Block (PC),2,50,0.3800,0.0446,Unknown,1.38
"Quelled",Movie Block (PC),Any,55,0.3818,0.0491,Unknown,1.52
"Quelled",Expanded (PC),2,1,1.0000,0.0054,Unknown,0.17
"Quelled",Expanded (PC),Any,1,1.0000,0.0054,Unknown,0.17
"Quelled",All Blocks (PC),Any,56,0.3929,0.0276,Unknown,2.22
"Seasoned Leader",Movie Block (PC),1,3,0.6667,0.0027,Unknown,0.08
"Seasoned Leader",Movie Block (PC),2,10,0.2000,0.0089,Unknown,0.28
"Seasoned Leader",Movie Block (PC),3,13,0.3846,0.0116,Unknown,0.36
"Seasoned Leader",Movie Block (PC),4,88,0.4659,0.0786,Unknown,2.43
"Seasoned Leader",Movie Block (PC),Any,114,0.4386,0.1018,Unknown,3.15
"Seasoned Leader",Expanded (PC),2,2,0.5000,0.0109,Unknown,0.33
"Seasoned Leader",Expanded (PC),4,2,1.0000,0.0109,Unknown,0.33
"Seasoned Leader",Expanded (PC),Any,4,0.7500,0.0217,Unknown,0.66
"Seasoned Leader",All Blocks (PC),Any,118,0.4492,0.0582,Unknown,4.67
"Southron Archer Legion",Movie Block (PC),1,33,0.3939,0.0295,Unknown,0.91
"Southron Archer Legion",Movie Block (PC),Any,33,0.3939,0.0295,Unknown,0.91
"Southron Archer Legion",All Blocks (PC),Any,33,0.3939,0.0163,Unknown,1.31
"•Radagast, The Brown",Movie Block (PC),1,200,0.5650,0.1786,Unknown,5.53
"•Radagast, The Brown",Movie Block (PC),2,3,0.3333,0.0027,Unknown,0.08
"•Radagast, The Brown",Movie Block (PC),Any,203,0.5616,0.1812,Unknown,5.61
"•Radagast, The Brown",Expanded (PC),1,41,0.6098,0.2228,Unknown,6.77
"•Radagast, The Brown",Expanded (PC),2,3,0.3333,0.0163,Unknown,0.50
"•Radagast, The Brown",Expanded (PC),4,1,0.0000,0.0054,Unknown,0.17
"•Radagast, The Brown",Expanded (PC),Any,45,0.5778,0.2446,Unknown,7.43
"•Radagast, The Brown",All Blocks (PC),Any,248,0.5645,0.1223,Unknown,9.82
"Gondorian Sword",Movie Block (PC),1,61,0.4426,0.0545,Unknown,1.69
"Gondorian Sword",Movie Block (PC),2,74,0.3919,0.0661,Unknown,2.05
"Gondorian Sword",Movie Block (PC),4,1,0.0000,0.0009,Unknown,0.03
"Gondorian Sword",Movie Block (PC),Any,136,0.4118,0.1214,Unknown,3.76
"Gondorian Sword",Expanded (PC),1,11,0.4545,0.0598,Unknown,1.82
"Gondorian Sword",Expanded (PC),3,3,0.6667,0.0163,Unknown,0.50
"Gondorian Sword",Expanded (PC),Any,14,0.5000,0.0761,Unknown,2.31
"Gondorian Sword",All Blocks (PC),Any,150,0.4200,0.0740,Unknown,5.94
"Company of Haradrim",Movie Block (PC),1,9,0.5556,0.0080,Unknown,0.25
"Company of Haradrim",Movie Block (PC),Any,9,0.5556,0.0080,Unknown,0.25
"Company of Haradrim",All Blocks (PC),Any,9,0.5556,0.0044,Unknown,0.36
"Mumak",Movie Block (PC),2,3,0.3333,0.0027,Unknown,0.08
"Mumak",Movie Block (PC),3,7,0.4286,0.0063,Unknown,0.19
"Mumak",Movie Block (PC),4,28,0.5714,0.0250,Unknown,0.77
"Mumak",Movie Block (PC),Any,38,0.5263,0.0339,Unknown,1.05
"Mumak",Expanded (PC),4,1,1.0000,0.0054,Unknown,0.17
"Mumak",Expanded (PC),Any,1,1.0000,0.0054,Unknown,0.17
"Mumak",All Blocks (PC),Any,39,0.5385,0.0192,Unknown,1.54
"•Isildur, Bearer of Heirlooms",Movie Block (PC),Ring Bearer,84,0.3929,0.0750,1.05,1.05
"•Isildur, Bearer of Heirlooms",Expanded (PC),Ring Bearer,16,0.3750,0.0870,1.30,1.30
"•Isildur, Bearer of Heirlooms",All Blocks (PC),Ring Bearer,100,0.3900,0.0493,1.58,1.58
"•Faramir, Ithilien Ranger",Movie Block (PC),1,46,0.4565,0.0411,Unknown,1.27
"•Faramir, Ithilien Ranger",Movie Block (PC),Any,46,0.4565,0.0411,Unknown,1.27
"•Faramir, Ithilien Ranger",Expanded (PC),1,8,0.3750,0.0435,Unknown,1.32
"•Faramir, Ithilien Ranger",Expanded (PC),Any,8,0.3750,0.0435,Unknown,1.32
"•Faramir, Ithilien Ranger",All Blocks (PC),Any,54,0.4444,0.0266,Unknown,2.14
"•Hardy Garrison",Movie Block (PC),1,3,0.6667,0.0027,Unknown,0.08
"•Hardy Garrison",Movie Block (PC),3,22,0.5000,0.0196,Unknown,0.61
"•Hardy Garrison",Movie Block (PC),4,23,0.3913,0.0205,Unknown,0.64
"•Hardy Garrison",Movie Block (PC),Any,48,0.4583,0.0429,Unknown,1.33
"•Hardy Garrison",All Blocks (PC),Any,48,0.4583,0.0237,Unknown,1.90
"•Legolas, Fearless Marksman",Movie Block (PC),1,49,0.4898,0.0437,Unknown,1.36
"•Legolas, Fearless Marksman",Movie Block (PC),4,27,0.4074,0.0241,Unknown,0.75
"•Legolas, Fearless Marksman",Movie Block (PC),Any,76,0.4605,0.0679,Unknown,2.10
"•Legolas, Fearless Marksman",All Blocks (PC),Any,76,0.4605,0.0375,Unknown,3.01
"Too Great and Terrible",Movie Block (PC),1,8,0.6250,0.0071,Unknown,0.22
"Too Great and Terrible",Movie Block (PC),2,32,0.2813,0.0286,Unknown,0.88
"Too Great and Terrible",Movie Block (PC),3,5,0.8000,0.0045,Unknown,0.14
"Too Great and Terrible",Movie Block (PC),4,19,0.7895,0.0170,Unknown,0.53
"Too Great and Terrible",Movie Block (PC),Any,64,0.5156,0.0571,Unknown,1.77
"Too Great and Terrible",Fellowship Block (PC),1,8,0.2500,0.0110,Unknown,0.15
"Too Great and Terrible",Fellowship Block (PC),2,43,0.5581,0.0594,Unknown,0.79
"Too Great and Terrible",Fellowship Block (PC),3,54,0.5370,0.0746,Unknown,0.99
"Too Great and Terrible",Fellowship Block (PC),4,40,0.5500,0.0552,Unknown,0.73
"Too Great and Terrible",Fellowship Block (PC),Any,145,0.5310,0.2003,Unknown,2.66
"Too Great and Terrible",Expanded (PC),1,2,0.0000,0.0109,Unknown,0.33
"Too Great and Terrible",Expanded (PC),2,12,0.5000,0.0652,Unknown,1.98
"Too Great and Terrible",Expanded (PC),4,21,0.8095,0.1141,Unknown,3.47
"Too Great and Terrible",Expanded (PC),Any,35,0.6571,0.1902,Unknown,5.78
"Too Great and Terrible",All Blocks (PC),Any,244,0.5451,0.1203,Unknown,9.66
"•Galadriel, Lady Redeemed",Movie Block (PC),1,39,0.4359,0.0348,Unknown,1.08
"•Galadriel, Lady Redeemed",Movie Block (PC),2,1,1.0000,0.0009,Unknown,0.03
"•Galadriel, Lady Redeemed",Movie Block (PC),3,13,0.4615,0.0116,Unknown,0.36
"•Galadriel, Lady Redeemed",Movie Block (PC),4,4,0.5000,0.0036,Unknown,0.11
"•Galadriel, Lady Redeemed",Movie Block (PC),Any,57,0.4561,0.0509,Unknown,1.58
"•Galadriel, Lady Redeemed",All Blocks (PC),Any,57,0.4561,0.0281,Unknown,2.26
"Banner of Elbereth",Movie Block (PC),1,4,0.2500,0.0036,Unknown,0.11
"Banner of Elbereth",Movie Block (PC),2,25,0.4800,0.0223,Unknown,0.69
"Banner of Elbereth",Movie Block (PC),3,27,0.5185,0.0241,Unknown,0.75
"Banner of Elbereth",Movie Block (PC),Any,56,0.4821,0.0500,Unknown,1.55
"Banner of Elbereth",All Blocks (PC),Any,56,0.4821,0.0276,Unknown,2.22
"Still Needed",Movie Block (PC),2,1,0.0000,0.0009,Unknown,0.03
