Card,Block,Category/Count,Games,Win Rate,Play Rate,Weighted Play Rate,Weighted Inclusion Rate
"•The One Ring, Isildur's Bane",Fellowship Block (PC),The One Ring,517,0.5106,0.9299,1.86,1.86
"•The One Ring, Isildur's Bane",Movie Block (PC),The One Ring,35,0.4000,0.0665,0.33,0.33
"•The One Ring, Isildur's Bane",All Blocks (PC),The One Ring,552,0.5036,0.4539,6.36,6.36
"•Frodo, Reluctant Adventurer",Fellowship Block (PC),Ring Bearer,349,0.5444,0.6277,1.88,1.88
"•Frodo, Reluctant Adventurer",Expanded (PC),Ring Bearer,2,0.5000,0.0149,0.25,0.25
"•Frodo, Reluctant Adventurer",Movie Block (PC),Ring Bearer,26,0.5385,0.0494,0.64,0.64
"•Frodo, Reluctant Adventurer",All Blocks (PC),Ring Bearer,377,0.5438,0.3100,10.23,10.23
"•Frodo, Old Bilbo's Heir",Fellowship Block (PC),Ring Bearer,169,0.4083,0.3040,0.91,0.91
"•Frodo, Old Bilbo's Heir",Movie Block (PC),Ring Bearer,56,0.3929,0.1065,1.38,1.38
"•Frodo, Old Bilbo's Heir",Expanded (PC),Ring Bearer,4,0.2500,0.0299,0.51,0.51
"•Frodo, Old Bilbo's Heir",All Blocks (PC),Ring Bearer,229,0.4017,0.1883,6.21,6.21
"The Prancing Pony",Fellowship Block (PC),Site,293,0.5324,0.5270,33.78,33.78
"The Prancing Pony",Expanded (PC),Site,30,0.6000,0.2239,17.22,17.22
"The Prancing Pony",All Blocks (PC),Site,323,0.5387,0.2656,49.19,49.19
"Trollshaw Forest",Fellowship Block (PC),Site,102,0.4902,0.1835,11.76,11.76
"Trollshaw Forest",Expanded (PC),Site,51,0.4902,0.3806,29.28,29.28
"Trollshaw Forest",All Blocks (PC),Site,153,0.4902,0.1258,23.30,23.30
"House of Elrond",Fellowship Block (PC),Site,31,0.3548,0.0558,3.58,3.58
"House of Elrond",All Blocks (PC),Site,31,0.3548,0.0255,4.72,4.72
"Hollin",Fellowship Block (PC),Site,60,0.5000,0.1079,6.92,6.92
"Hollin",All Blocks (PC),Site,60,0.5000,0.0493,9.13,9.13
"The Bridge of Khazad-dum",Fellowship Block (PC),Site,556,0.5000,1.0000,64.10,64.10
"The Bridge of Khazad-dum",Expanded (PC),Site,19,0.5789,0.1418,10.91,10.91
"The Bridge of Khazad-dum",All Blocks (PC),Site,575,0.5026,0.4729,87.57,87.57
"Caras Galadhon",Fellowship Block (PC),Site,197,0.4467,0.3543,22.71,22.71
"Caras Galadhon",Expanded (PC),Site,54,0.5556,0.4030,31.00,31.00
"Caras Galadhon",All Blocks (PC),Site,251,0.4701,0.2064,38.22,38.22
"Anduin Confluence",Fellowship Block (PC),Site,184,0.4511,0.3309,21.21,21.21
"Anduin Confluence",Expanded (PC),Site,2,0.0000,0.0149,1.15,1.15
"Anduin Confluence",All Blocks (PC),Site,186,0.4462,0.1530,28.33,28.33
"Gates of Argonath",Fellowship Block (PC),Site,59,0.6610,0.1061,6.80,6.80
"Gates of Argonath",All Blocks (PC),Site,59,0.6610,0.0485,8.98,8.98
"Slopes of Amon Hen",Fellowship Block (PC),Site,57,0.4737,0.1025,6.57,6.57
"Slopes of Amon Hen",All Blocks (PC),Site,57,0.4737,0.0469,8.69,8.69
"•Saruman, Keeper of Isengard",Fellowship Block (PC),1,2,0.5000,0.0036,Unknown,0.05
"•Saruman, Keeper of Isengard",Fellowship Block (PC),2,10,0.3000,0.0180,Unknown,0.24
"•Saruman, Keeper of Isengard",Fellowship Block (PC),3,37,0.5946,0.0665,Unknown,0.89
"•Saruman, Keeper of Isengard",Fellowship Block (PC),4,4,0.2500,0.0072,Unknown,0.10
"•Saruman, Keeper of Isengard",Fellowship Block (PC),Any,53,0.5094,0.0953,Unknown,1.27
"•Saruman, Keeper of Isengard",Movie Block (PC),3,2,0.0000,0.0038,Unknown,0.11
"•Saruman, Keeper of Isengard",Movie Block (PC),Any,2,0.0000,0.0038,Unknown,0.11
"•Saruman, Keeper of Isengard",All Blocks (PC),Any,55,0.4909,0.0452,Unknown,3.44
"•The Palantir of Orthanc",Fellowship Block (PC),1,5,0.2000,0.0090,Unknown,0.12
"•The Palantir of Orthanc",Fellowship Block (PC),4,1,0.0000,0.0018,Unknown,0.02
"•The Palantir of Orthanc",Fellowship Block (PC),Any,6,0.1667,0.0108,Unknown,0.14
"•The Palantir of Orthanc",Movie Block (PC),2,3,0.3333,0.0057,Unknown,0.16
"•The Palantir of Orthanc",Movie Block (PC),3,15,0.5333,0.0285,Unknown,0.80
"•The Palantir of Orthanc",Movie Block (PC),Any,18,0.5000,0.0342,Unknown,0.96
"•The Palantir of Orthanc",All Blocks (PC),Any,24,0.4167,0.0197,Unknown,1.50
"Flaming Brand",Fellowship Block (PC),1,52,0.3462,0.0935,Unknown,1.25
"Flaming Brand",Fellowship Block (PC),2,215,0.6000,0.3867,Unknown,5.15
"Flaming Brand",Fellowship Block (PC),3,57,0.5965,0.1025,Unknown,1.37
"Flaming Brand",Fellowship Block (PC),4,10,0.5000,0.0180,Unknown,0.24
"Flaming Brand",Fellowship Block (PC),Any,334,0.5569,0.6007,Unknown,8.00
"Flaming Brand",Movie Block (PC),1,48,0.3750,0.0913,Unknown,2.57
"Flaming Brand",Movie Block (PC),2,6,0.0000,0.0114,Unknown,0.32
"Flaming Brand",Movie Block (PC),Any,54,0.3333,0.1027,Unknown,2.89
"Flaming Brand",Expanded (PC),1,6,0.3333,0.0448,Unknown,1.36
"Flaming Brand",Expanded (PC),Any,6,0.3333,0.0448,Unknown,1.36
"Flaming Brand",All Blocks (PC),Any,394,0.5228,0.3240,Unknown,24.65
"The Last Alliance of Elves and Men",Fellowship Block (PC),1,80,0.6250,0.1439,Unknown,1.92
"The Last Alliance of Elves and Men",Fellowship Block (PC),2,109,0.5963,0.1960,Unknown,2.61
"The Last Alliance of Elves and Men",Fellowship Block (PC),3,7,0.4286,0.0126,Unknown,0.17
"The Last Alliance of Elves and Men",Fellowship Block (PC),Any,196,0.6020,0.3525,Unknown,4.70
"The Last Alliance of Elves and Men",Movie Block (PC),1,28,0.2143,0.0532,Unknown,1.50
"The Last Alliance of Elves and Men",Movie Block (PC),2,5,0.4000,0.0095,Unknown,0.27
"The Last Alliance of Elves and Men",Movie Block (PC),3,8,0.5000,0.0152,Unknown,0.43
"The Last Alliance of Elves and Men",Movie Block (PC),4,41,0.6829,0.0779,Unknown,2.20
"The Last Alliance of Elves and Men",Movie Block (PC),Any,82,0.4878,0.1559,Unknown,4.39
"The Last Alliance of Elves and Men",Expanded (PC),1,1,0.0000,0.0075,Unknown,0.23
"The Last Alliance of Elves and Men",Expanded (PC),Any,1,0.0000,0.0075,Unknown,0.23
"The Last Alliance of Elves and Men",All Blocks (PC),Any,279,0.5663,0.2294,Unknown,17.45
"•Gwemegil",Fellowship Block (PC),1,119,0.5462,0.2140,Unknown,2.85
"•Gwemegil",Fellowship Block (PC),2,28,0.5714,0.0504,Unknown,0.67
"•Gwemegil",Fellowship Block (PC),3,1,1.0000,0.0018,Unknown,0.02
"•Gwemegil",Fellowship Block (PC),4,1,1.0000,0.0018,Unknown,0.02
"•Gwemegil",Fellowship Block (PC),Any,149,0.5570,0.2680,Unknown,3.57
"•Gwemegil",Movie Block (PC),1,33,0.2121,0.0627,Unknown,1.77
"•Gwemegil",Movie Block (PC),2,17,0.4118,0.0323,Unknown,0.91
"•Gwemegil",Movie Block (PC),Any,50,0.2800,0.0951,Unknown,2.68
"•Gwemegil",Expanded (PC),1,4,0.5000,0.0299,Unknown,0.91
"•Gwemegil",Expanded (PC),2,1,0.0000,0.0075,Unknown,0.23
"•Gwemegil",Expanded (PC),Any,5,0.4000,0.0373,Unknown,1.13
"•Gwemegil",All Blocks (PC),Any,204,0.4853,0.1678,Unknown,12.76
"•The Balrog, Durin's Bane",Fellowship Block (PC),1,226,0.5221,0.4065,Unknown,5.42
"•The Balrog, Durin's Bane",Fellowship Block (PC),2,1,1.0000,0.0018,Unknown,0.02
"•The Balrog, Durin's Bane",Fellowship Block (PC),3,6,0.5000,0.0108,Unknown,0.14
"•The Balrog, Durin's Bane",Fellowship Block (PC),Any,233,0.5236,0.4191,Unknown,5.58
"•The Balrog, Durin's Bane",All Blocks (PC),Any,233,0.5236,0.1916,Unknown,14.58
"•Long-knives of Legolas",Fellowship Block (PC),1,131,0.5038,0.2356,Unknown,3.14
"•Long-knives of Legolas",Fellowship Block (PC),2,2,0.0000,0.0036,Unknown,0.05
"•Long-knives of Legolas",Fellowship Block (PC),Any,133,0.4962,0.2392,Unknown,3.19
"•Long-knives of Legolas",Expanded (PC),1,3,0.6667,0.0224,Unknown,0.68
"•Long-knives of Legolas",Expanded (PC),Any,3,0.6667,0.0224,Unknown,0.68
"•Long-knives of Legolas",Movie Block (PC),1,28,0.2857,0.0532,Unknown,1.50
"•Long-knives of Legolas",Movie Block (PC),2,1,1.0000,0.0019,Unknown,0.05
"•Long-knives of Legolas",Movie Block (PC),Any,29,0.3103,0.0551,Unknown,1.55
"•Long-knives of Legolas",All Blocks (PC),Any,165,0.4667,0.1357,Unknown,10.32
"•Orthanc Berserker",Fellowship Block (PC),1,34,0.5882,0.0612,Unknown,0.81
"•Orthanc Berserker",Fellowship Block (PC),2,13,0.3846,0.0234,Unknown,0.31
"•Orthanc Berserker",Fellowship Block (PC),3,2,0.5000,0.0036,Unknown,0.05
"•Orthanc Berserker",Fellowship Block (PC),Any,49,0.5306,0.0881,Unknown,1.17
"•Orthanc Berserker",Expanded (PC),2,2,0.0000,0.0149,Unknown,0.45
"•Orthanc Berserker",Expanded (PC),Any,2,0.0000,0.0149,Unknown,0.45
"•Orthanc Berserker",Movie Block (PC),2,4,1.0000,0.0076,Unknown,0.21
"•Orthanc Berserker",Movie Block (PC),Any,4,1.0000,0.0076,Unknown,0.21
"•Orthanc Berserker",All Blocks (PC),Any,55,0.5455,0.0452,Unknown,3.44
"Swordsman of the Northern Kingdom",Fellowship Block (PC),1,1,0.0000,0.0018,Unknown,0.02
"Swordsman of the Northern Kingdom",Fellowship Block (PC),2,5,0.4000,0.0090,Unknown,0.12
"Swordsman of the Northern Kingdom",Fellowship Block (PC),3,3,0.0000,0.0054,Unknown,0.07
"Swordsman of the Northern Kingdom",Fellowship Block (PC),4,9,0.1111,0.0162,Unknown,0.22
"Swordsman of the Northern Kingdom",Fellowship Block (PC),Any,18,0.1667,0.0324,Unknown,0.43
"Swordsman of the Northern Kingdom",Expanded (PC),2,2,0.5000,0.0149,Unknown,0.45
"Swordsman of the Northern Kingdom",Expanded (PC),Any,2,0.5000,0.0149,Unknown,0.45
"Swordsman of the Northern Kingdom",Movie Block (PC),2,1,0.0000,0.0019,Unknown,0.05
"Swordsman of the Northern Kingdom",Movie Block (PC),3,1,0.0000,0.0019,Unknown,0.05
"Swordsman of the Northern Kingdom",Movie Block (PC),4,1,0.0000,0.0019,Unknown,0.05
"Swordsman of the Northern Kingdom",Movie Block (PC),Any,3,0.0000,0.0057,Unknown,0.16
"Swordsman of the Northern Kingdom",All Blocks (PC),Any,23,0.1739,0.0189,Unknown,1.44
"Uruk-hai Raiding Party",Fellowship Block (PC),1,1,0.0000,0.0018,Unknown,0.02
"Uruk-hai Raiding Party",Fellowship Block (PC),2,4,0.0000,0.0072,Unknown,0.10
"Uruk-hai Raiding Party",Fellowship Block (PC),3,1,1.0000,0.0018,Unknown,0.02
"Uruk-hai Raiding Party",Fellowship Block (PC),Any,6,0.1667,0.0108,Unknown,0.14
"Uruk-hai Raiding Party",All Blocks (PC),Any,6,0.1667,0.0049,Unknown,0.38
"•The Saga of Elendil",Fellowship Block (PC),1,93,0.4839,0.1673,Unknown,2.23
"•The Saga of Elendil",Fellowship Block (PC),2,1,0.0000,0.0018,Unknown,0.02
"•The Saga of Elendil",Fellowship Block (PC),Any,94,0.4787,0.1691,Unknown,2.25
"•The Saga of Elendil",Movie Block (PC),1,68,0.2647,0.1293,Unknown,3.64
"•The Saga of Elendil",Movie Block (PC),Any,68,0.2647,0.1293,Unknown,3.64
"•The Saga of Elendil",Expanded (PC),1,5,0.8000,0.0373,Unknown,1.13
"•The Saga of Elendil",Expanded (PC),2,2,0.0000,0.0149,Unknown,0.45
"•The Saga of Elendil",Expanded (PC),Any,7,0.5714,0.0522,Unknown,1.59
"•The Saga of Elendil",All Blocks (PC),Any,169,0.3964,0.1390,Unknown,10.57
"•The Tale of Gil-galad",Fellowship Block (PC),1,29,0.5172,0.0522,Unknown,0.69
"•The Tale of Gil-galad",Fellowship Block (PC),2,1,1.0000,0.0018,Unknown,0.02
"•The Tale of Gil-galad",Fellowship Block (PC),4,2,0.5000,0.0036,Unknown,0.05
"•The Tale of Gil-galad",Fellowship Block (PC),Any,32,0.5313,0.0576,Unknown,0.77
"•The Tale of Gil-galad",Movie Block (PC),1,35,0.4000,0.0665,Unknown,1.88
"•The Tale of Gil-galad",Movie Block (PC),2,1,0.0000,0.0019,Unknown,0.05
"•The Tale of Gil-galad",Movie Block (PC),Any,36,0.3889,0.0684,Unknown,1.93
"•The Tale of Gil-galad",Expanded (PC),1,3,0.6667,0.0224,Unknown,0.68
"•The Tale of Gil-galad",Expanded (PC),Any,3,0.6667,0.0224,Unknown,0.68
"•The Tale of Gil-galad",All Blocks (PC),Any,71,0.4648,0.0584,Unknown,4.44
"No Stranger to the Shadows",Fellowship Block (PC),1,71,0.6056,0.1277,Unknown,1.70
"No Stranger to the Shadows",Fellowship Block (PC),2,56,0.4643,0.1007,Unknown,1.34
"No Stranger to the Shadows",Fellowship Block (PC),3,9,0.2222,0.0162,Unknown,0.22
"No Stranger to the Shadows",Fellowship Block (PC),Any,136,0.5221,0.2446,Unknown,3.26
"No Stranger to the Shadows",Movie Block (PC),1,36,0.3333,0.0684,Unknown,1.93
"No Stranger to the Shadows",Movie Block (PC),2,5,0.2000,0.0095,Unknown,0.27
"No Stranger to the Shadows",Movie Block (PC),Any,41,0.3171,0.0779,Unknown,2.20
"No Stranger to the Shadows",Expanded (PC),1,1,1.0000,0.0075,Unknown,0.23
"No Stranger to the Shadows",Expanded (PC),2,1,1.0000,0.0075,Unknown,0.23
"No Stranger to the Shadows",Expanded (PC),Any,2,1.0000,0.0149,Unknown,0.45
"No Stranger to the Shadows",All Blocks (PC),Any,179,0.4804,0.1472,Unknown,11.20
"Uruk Warrior",Fellowship Block (PC),1,5,0.4000,0.0090,Unknown,0.12
"Uruk Warrior",Fellowship Block (PC),2,1,1.0000,0.0018,Unknown,0.02
"Uruk Warrior",Fellowship Block (PC),3,1,0.0000,0.0018,Unknown,0.02
"Uruk Warrior",Fellowship Block (PC),4,8,0.5000,0.0144,Unknown,0.19
"Uruk Warrior",Fellowship Block (PC),Any,15,0.4667,0.0270,Unknown,0.36
"Uruk Warrior",All Blocks (PC),Any,15,0.4667,0.0123,Unknown,0.94
"•Ranger's Sword",Fellowship Block (PC),1,292,0.5411,0.5252,Unknown,7.00
"•Ranger's Sword",Fellowship Block (PC),2,88,0.4886,0.1583,Unknown,2.11
"•Ranger's Sword",Fellowship Block (PC),Any,380,0.5289,0.6835,Unknown,9.11
"•Ranger's Sword",Movie Block (PC),1,47,0.3830,0.0894,Unknown,2.52
"•Ranger's Sword",Movie Block (PC),2,9,0.6667,0.0171,Unknown,0.48
"•Ranger's Sword",Movie Block (PC),Any,56,0.4286,0.1065,Unknown,3.00
"•Ranger's Sword",All Blocks (PC),Any,436,0.5161,0.3586,Unknown,27.27
"Elven Bow",Fellowship Block (PC),1,18,0.4444,0.0324,Unknown,0.43
"Elven Bow",Fellowship Block (PC),2,31,0.5484,0.0558,Unknown,0.74
"Elven Bow",Fellowship Block (PC),3,2,0.0000,0.0036,Unknown,0.05
"Elven Bow",Fellowship Block (PC),4,2,0.5000,0.0036,Unknown,0.05
"Elven Bow",Fellowship Block (PC),Any,53,0.4906,0.0953,Unknown,1.27
"Elven Bow",Expanded (PC),1,1,0.0000,0.0075,Unknown,0.23
"Elven Bow",Expanded (PC),2,4,0.7500,0.0299,Unknown,0.91
"Elven Bow",Expanded (PC),3,1,0.0000,0.0075,Unknown,0.23
"Elven Bow",Expanded (PC),4,4,0.7500,0.0299,Unknown,0.91
"Elven Bow",Expanded (PC),Any,10,0.6000,0.0746,Unknown,2.27
"Elven Bow",Movie Block (PC),1,1,0.0000,0.0019,Unknown,0.05
"Elven Bow",Movie Block (PC),2,9,0.5556,0.0171,Unknown,0.48
"Elven Bow",Movie Block (PC),3,6,0.3333,0.0114,Unknown,0.32
"Elven Bow",Movie Block (PC),4,33,0.3636,0.0627,Unknown,1.77
"Elven Bow",Movie Block (PC),Any,49,0.3878,0.0932,Unknown,2.63
"Elven Bow",All Blocks (PC),Any,112,0.4554,0.0921,Unknown,7.01
"Hobbit Stealth",Fellowship Block (PC),1,7,0.0000,0.0126,Unknown,0.17
"Hobbit Stealth",Fellowship Block (PC),2,45,0.4667,0.0809,Unknown,1.08
"Hobbit Stealth",Fellowship Block (PC),3,32,0.4688,0.0576,Unknown,0.77
"Hobbit Stealth",Fellowship Block (PC),4,132,0.5909,0.2374,Unknown,3.16
"Hobbit Stealth",Fellowship Block (PC),Any,216,0.5278,0.3885,Unknown,5.18
"Hobbit Stealth",Expanded (PC),4,1,0.0000,0.0075,Unknown,0.23
"Hobbit Stealth",Expanded (PC),Any,1,0.0000,0.0075,Unknown,0.23
"Hobbit Stealth",Movie Block (PC),3,6,0.1667,0.0114,Unknown,0.32
"Hobbit Stealth",Movie Block (PC),Any,6,0.1667,0.0114,Unknown,0.32
"Hobbit Stealth",All Blocks (PC),Any,223,0.5157,0.1834,Unknown,13.95
"Saruman's Ambition",Fellowship Block (PC),2,9,0.5556,0.0162,Unknown,0.22
"Saruman's Ambition",Fellowship Block (PC),3,5,0.4000,0.0090,Unknown,0.12
"Saruman's Ambition",Fellowship Block (PC),4,45,0.5111,0.0809,Unknown,1.08
"Saruman's Ambition",Fellowship Block (PC),Any,59,0.5085,0.1061,Unknown,1.41
"Saruman's Ambition",Expanded (PC),2,4,0.2500,0.0299,Unknown,0.91
"Saruman's Ambition",Expanded (PC),4,3,0.0000,0.0224,Unknown,0.68
"Saruman's Ambition",Expanded (PC),Any,7,0.1429,0.0522,Unknown,1.59
"Saruman's Ambition",Movie Block (PC),3,1,0.0000,0.0019,Unknown,0.05
"Saruman's Ambition",Movie Block (PC),4,1,0.0000,0.0019,Unknown,0.05
"Saruman's Ambition",Movie Block (PC),Any,2,0.0000,0.0038,Unknown,0.11
"Saruman's Ambition",All Blocks (PC),Any,68,0.4559,0.0559,Unknown,4.25
"Uruk Slayer",Fellowship Block (PC),1,2,0.5000,0.0036,Unknown,0.05
"Uruk Slayer",Fellowship Block (PC),2,5,0.4000,0.0090,Unknown,0.12
"Uruk Slayer",Fellowship Block (PC),3,3,0.0000,0.0054,Unknown,0.07
"Uruk Slayer",Fellowship Block (PC),Any,10,0.3000,0.0180,Unknown,0.24
"Uruk Slayer",All Blocks (PC),Any,10,0.3000,0.0082,Unknown,0.63
"•Aragorn, Heir to the White City",Fellowship Block (PC),1,121,0.4959,0.2176,Unknown,2.90
"•Aragorn, Heir to the White City",Fellowship Block (PC),2,11,0.5455,0.0198,Unknown,0.26
"•Aragorn, Heir to the White City",Fellowship Block (PC),3,11,0.2727,0.0198,Unknown,0.26
"•Aragorn, Heir to the White City",Fellowship Block (PC),4,73,0.6438,0.1313,Unknown,1.75
"•Aragorn, Heir to the White City",Fellowship Block (PC),Any,216,0.5370,0.3885,Unknown,5.18
"•Aragorn, Heir to the White City",Movie Block (PC),3,6,0.1667,0.0114,Unknown,0.32
"•Aragorn, Heir to the White City",Movie Block (PC),4,36,0.3333,0.0684,Unknown,1.93
"•Aragorn, Heir to the White City",Movie Block (PC),Any,42,0.3095,0.0798,Unknown,2.25
"•Aragorn, Heir to the White City",Expanded (PC),1,1,1.0000,0.0075,Unknown,0.23
"•Aragorn, Heir to the White City",Expanded (PC),Any,1,1.0000,0.0075,Unknown,0.23
"•Aragorn, Heir to the White City",All Blocks (PC),Any,259,0.5019,0.2130,Unknown,16.20
"Armor",Fellowship Block (PC),1,136,0.4412,0.2446,Unknown,3.26
"Armor",Fellowship Block (PC),2,156,0.6026,0.2806,Unknown,3.74
"Armor",Fellowship Block (PC),3,1,0.0000,0.0018,Unknown,0.02
"Armor",Fellowship Block (PC),Any,293,0.5256,0.5270,Unknown,7.02
"Armor",Movie Block (PC),1,50,0.5200,0.0951,Unknown,2.68
"Armor",Movie Block (PC),2,13,0.1538,0.0247,Unknown,0.70
"Armor",Movie Block (PC),4,3,0.3333,0.0057,Unknown,0.16
"Armor",Movie Block (PC),Any,66,0.4394,0.1255,Unknown,3.54
"Armor",Expanded (PC),1,4,0.2500,0.0299,Unknown,0.91
"Armor",Expanded (PC),3,1,1.0000,0.0075,Unknown,0.23
"Armor",Expanded (PC),Any,5,0.4000,0.0373,Unknown,1.13
"Armor",All Blocks (PC),Any,364,0.5082,0.2993,Unknown,22.77
"Uruk Ravager",Fellowship Block (PC),1,7,0.5714,0.0126,Unknown,0.17
"Uruk Ravager",Fellowship Block (PC),2,32,0.5938,0.0576,Unknown,0.77
"Uruk Ravager",Fellowship Block (PC),3,2,0.0000,0.0036,Unknown,0.05
"Uruk Ravager",Fellowship Block (PC),4,9,0.4444,0.0162,Unknown,0.22
"Uruk Ravager",Fellowship Block (PC),Any,50,0.5400,0.0899,Unknown,1.20
"Uruk Ravager",Movie Block (PC),3,1,0.0000,0.0019,Unknown,0.05
"Uruk Ravager",Movie Block (PC),4,4,1.0000,0.0076,Unknown,0.21
"Uruk Ravager",Movie Block (PC),Any,5,0.8000,0.0095,Unknown,0.27
"Uruk Ravager",All Blocks (PC),Any,55,0.5636,0.0452,Unknown,3.44
"•Aragorn's Bow",Fellowship Block (PC),1,285,0.5298,0.5126,Unknown,6.83
"•Aragorn's Bow",Fellowship Block (PC),2,80,0.5750,0.1439,Unknown,1.92
"•Aragorn's Bow",Fellowship Block (PC),3,1,0.0000,0.0018,Unknown,0.02
"•Aragorn's Bow",Fellowship Block (PC),Any,366,0.5383,0.6583,Unknown,8.77
"•Aragorn's Bow",Movie Block (PC),1,68,0.3676,0.1293,Unknown,3.64
"•Aragorn's Bow",Movie Block (PC),2,42,0.5952,0.0798,Unknown,2.25
"•Aragorn's Bow",Movie Block (PC),3,1,1.0000,0.0019,Unknown,0.05
"•Aragorn's Bow",Movie Block (PC),4,3,0.6667,0.0057,Unknown,0.16
"•Aragorn's Bow",Movie Block (PC),Any,114,0.4649,0.2167,Unknown,6.11
"•Aragorn's Bow",Expanded (PC),1,6,0.6667,0.0448,Unknown,1.36
"•Aragorn's Bow",Expanded (PC),2,2,0.5000,0.0149,Unknown,0.45
"•Aragorn's Bow",Expanded (PC),Any,8,0.6250,0.0597,Unknown,1.82
"•Aragorn's Bow",All Blocks (PC),Any,488,0.5225,0.4013,Unknown,30.53
"•Lurtz, Servant of Isengard",Fellowship Block (PC),1,11,0.2727,0.0198,Unknown,0.26
"•Lurtz, Servant of Isengard",Fellowship Block (PC),2,14,0.4286,0.0252,Unknown,0.34
"•Lurtz, Servant of Isengard",Fellowship Block (PC),3,33,0.6061,0.0594,Unknown,0.79
"•Lurtz, Servant of Isengard",Fellowship Block (PC),4,1,1.0000,0.0018,Unknown,0.02
"•Lurtz, Servant of Isengard",Fellowship Block (PC),Any,59,0.5085,0.1061,Unknown,1.41
"•Lurtz, Servant of Isengard",Expanded (PC),1,1,1.0000,0.0075,Unknown,0.23
"•Lurtz, Servant of Isengard",Expanded (PC),2,2,0.0000,0.0149,Unknown,0.45
"•Lurtz, Servant of Isengard",Expanded (PC),Any,3,0.3333,0.0224,Unknown,0.68
"•Lurtz, Servant of Isengard",Movie Block (PC),1,9,0.7778,0.0171,Unknown,0.48
"•Lurtz, Servant of Isengard",Movie Block (PC),2,9,0.7778,0.0171,Unknown,0.48
"•Lurtz, Servant of Isengard",Movie Block (PC),3,1,0.0000,0.0019,Unknown,0.05
"•Lurtz, Servant of Isengard",Movie Block (PC),Any,19,0.7368,0.0361,Unknown,1.02
"•Lurtz, Servant of Isengard",All Blocks (PC),Any,81,0.5556,0.0666,Unknown,5.07
"•Uruk Captain",Fellowship Block (PC),1,5,0.6000,0.0090,Unknown,0.12
"•Uruk Captain",Fellowship Block (PC),2,39,0.4872,0.0701,Unknown,0.93
"•Uruk Captain",Fellowship Block (PC),3,28,0.5357,0.0504,Unknown,0.67
"•Uruk Captain",Fellowship Block (PC),4,1,1.0000,0.0018,Unknown,0.02
"•Uruk Captain",Fellowship Block (PC),Any,73,0.5205,0.1313,Unknown,1.75
"•Uruk Captain",Movie Block (PC),2,10,0.8000,0.0190,Unknown,0.54
"•Uruk Captain",Movie Block (PC),3,14,0.5714,0.0266,Unknown,0.75
"•Uruk Captain",Movie Block (PC),Any,24,0.6667,0.0456,Unknown,1.29
"•Uruk Captain",Expanded (PC),1,5,0.4000,0.0373,Unknown,1.13
"•Uruk Captain",Expanded (PC),2,5,0.4000,0.0373,Unknown,1.13
"•Uruk Captain",Expanded (PC),Any,10,0.4000,0.0746,Unknown,2.27
"•Uruk Captain",All Blocks (PC),Any,107,0.5421,0.0880,Unknown,6.69
"Uruk Lieutenant",Fellowship Block (PC),1,4,0.2500,0.0072,Unknown,0.10
"Uruk Lieutenant",Fellowship Block (PC),2,3,0.3333,0.0054,Unknown,0.07
"Uruk Lieutenant",Fellowship Block (PC),3,1,1.0000,0.0018,Unknown,0.02
"Uruk Lieutenant",Fellowship Block (PC),4,44,0.5455,0.0791,Unknown,1.05
"Uruk Lieutenant",Fellowship Block (PC),Any,52,0.5192,0.0935,Unknown,1.25
"Uruk Lieutenant",Expanded (PC),4,2,0.0000,0.0149,Unknown,0.45
"Uruk Lieutenant",Expanded (PC),Any,2,0.0000,0.0149,Unknown,0.45
"Uruk Lieutenant",Movie Block (PC),4,1,0.0000,0.0019,Unknown,0.05
"Uruk Lieutenant",Movie Block (PC),Any,1,0.0000,0.0019,Unknown,0.05
"Uruk Lieutenant",All Blocks (PC),Any,55,0.4909,0.0452,Unknown,3.44
"•Bow of the Galadhrim",Fellowship Block (PC),1,125,0.5200,0.2248,Unknown,3.00
"•Bow of the Galadhrim",Fellowship Block (PC),2,6,0.1667,0.0108,Unknown,0.14
"•Bow of the Galadhrim",Fellowship Block (PC),Any,131,0.5038,0.2356,Unknown,3.14
"•Bow of the Galadhrim",Movie Block (PC),1,28,0.3214,0.0532,Unknown,1.50
"•Bow of the Galadhrim",Movie Block (PC),2,4,0.2500,0.0076,Unknown,0.21
"•Bow of the Galadhrim",Movie Block (PC),3,1,0.0000,0.0019,Unknown,0.05
"•Bow of the Galadhrim",Movie Block (PC),Any,33,0.3030,0.0627,Unknown,1.77
"•Bow of the Galadhrim",Expanded (PC),1,1,1.0000,0.0075,Unknown,0.23
"•Bow of the Galadhrim",Expanded (PC),Any,1,1.0000,0.0075,Unknown,0.23
"•Bow of the Galadhrim",All Blocks (PC),Any,165,0.4667,0.1357,Unknown,10.32
"Uruk Fighter",Fellowship Block (PC),1,1,1.0000,0.0018,Unknown,0.02
"Uruk Fighter",Fellowship Block (PC),3,3,0.3333,0.0054,Unknown,0.07
"Uruk Fighter",Fellowship Block (PC),4,1,1.0000,0.0018,Unknown,0.02
"Uruk Fighter",Fellowship Block (PC),Any,5,0.6000,0.0090,Unknown,0.12
"Uruk Fighter",Movie Block (PC),2,9,0.5556,0.0171,Unknown,0.48
"Uruk Fighter",Movie Block (PC),Any,9,0.5556,0.0171,Unknown,0.48
"Uruk Fighter",Expanded (PC),3,2,0.0000,0.0149,Unknown,0.45
"Uruk Fighter",Expanded (PC),Any,2,0.0000,0.0149,Unknown,0.45
